5.48141, 41.95, 11.4
5.5615, 41.95, 11.45
5.63994, 41.95, 11.5
5.71791, 41.95, 11.55
5.79422, 41.95, 11.6
5.87006, 41.95, 11.65
5.94541, 41.95, 11.7
6.01911, 41.95, 11.75
6.0929, 41.95, 11.8
6.16561, 41.95, 11.85
6.23725, 41.95, 11.9
6.30897, 41.95, 11.95
6.37961, 41.95, 12
6.45034, 41.95, 12.05
6.51997, 41.95, 12.1
6.5891, 41.95, 12.15
6.65831, 41.95, 12.2
6.727, 41.95, 12.25
6.7946, 41.95, 12.3
6.86227, 41.95, 12.35
6.93, 41.95, 12.4
6.99663, 41.95, 12.45
7.06333, 41.95, 12.5
7.1295, 41.95, 12.55
7.19515, 41.95, 12.6
7.26085, 41.95, 12.65
7.32603, 41.95, 12.7
7.39126, 41.95, 12.75
7.45596, 41.95, 12.8
7.52012, 41.95, 12.85
7.58433, 41.95, 12.9
7.64859, 41.95, 12.95
7.71231, 41.95, 13
7.77549, 41.95, 13.05
7.83872, 41.95, 13.1
7.90139, 41.95, 13.15
7.96411, 41.95, 13.2
8.02687, 41.95, 13.25
8.08908, 41.95, 13.3
8.15132, 41.95, 13.35
8.21301, 41.95, 13.4
8.27474, 41.95, 13.45
8.33591, 41.95, 13.5
8.39711, 41.95, 13.55
8.45834, 41.95, 13.6
3.83272, 42, 10.65
4.05401, 42, 10.7
4.21376, 42, 10.75
4.3496, 42, 10.8
4.47123, 42, 10.85
4.58406, 42, 10.9
4.6899, 42, 10.95
4.79056, 42, 11
4.88662, 42, 11.05
4.97988, 42, 11.1
5.07032, 42, 11.15
5.15854, 42, 11.2
5.24394, 42, 11.25
5.3283, 42, 11.3
5.41044, 42, 11.35
5.49152, 42, 11.4
5.57097, 42, 11.45
5.64994, 42, 11.5
5.72726, 42, 11.55
5.80352, 42, 11.6
5.87931, 42, 11.65
5.95402, 42, 11.7
6.02766, 42, 11.75
6.10082, 42, 11.8
6.17348, 42, 11.85
6.24507, 42, 11.9
6.31675, 42, 11.95
6.38734, 42, 12
6.45743, 42, 12.05
6.52702, 42, 12.1
6.59669, 42, 12.15
6.66526, 42, 12.2
6.73391, 42, 12.25
6.80146, 42, 12.3
6.86909, 42, 12.35
6.93619, 42, 12.4
7.00337, 42, 12.45
7.06943, 42, 12.5
7.13556, 42, 12.55
7.20175, 42, 12.6
7.26682, 42, 12.65
7.33196, 42, 12.7
7.39715, 42, 12.75
7.4618, 42, 12.8
7.52592, 42, 12.85
7.59009, 42, 12.9
7.65432, 42, 12.95
7.71741, 42, 13
7.78113, 42, 13.05
7.84432, 42, 13.1
7.90695, 42, 13.15
7.96963, 42, 13.2
8.03176, 42, 13.25
8.09393, 42, 13.3
8.15613, 42, 13.35
8.21778, 42, 13.4
8.27947, 42, 13.45
8.34119, 42, 13.5
8.40235, 42, 13.55
8.46295, 42, 13.6
3.88764, 42.05, 10.65
4.08686, 42.05, 10.7
4.2392, 42.05, 10.75
4.37071, 42.05, 10.8
4.49042, 42.05, 10.85
4.60077, 42.05, 10.9
4.70533, 42.05, 10.95
4.80472, 42.05, 11
4.9007, 42.05, 11.05
4.99328, 42.05, 11.1
5.08247, 42.05, 11.15
5.17003, 42.05, 11.2
5.25538, 42.05, 11.25
5.33909, 42.05, 11.3
5.42116, 42.05, 11.35
5.5016, 42.05, 11.4
5.58098, 42.05, 11.45
5.65931, 42.05, 11.5
5.73658, 42.05, 11.55
5.81279, 42.05, 11.6
5.88793, 42.05, 11.65
5.96259, 42.05, 11.7
6.03619, 42.05, 11.75
6.10929, 42.05, 11.8
6.18132, 42.05, 11.85
6.25345, 42.05, 11.9
6.32449, 42.05, 11.95
6.39503, 42.05, 12
6.46508, 42.05, 12.05
6.53462, 42.05, 12.1
6.60366, 42.05, 12.15
6.67219, 42.05, 12.2
6.74079, 42.05, 12.25
6.8083, 42.05, 12.3
6.87588, 42.05, 12.35
6.94294, 42.05, 12.4
7.00948, 42.05, 12.45
7.07609, 42.05, 12.5
7.14218, 42.05, 12.55
7.20774, 42.05, 12.6
7.27336, 42.05, 12.65
7.33845, 42.05, 12.7
7.40301, 42.05, 12.75
7.46762, 42.05, 12.8
